READING_ID,TIMESTAMP,CONTAINER_ID,COMMODITY,CATEGORY,PRICE_PER_KG,SHELF_LIFE_DAYS,OPTIMAL_TEMP_MIN,OPTIMAL_TEMP_MAX,RISK_LEVEL,ROUTE_KEY,SOURCE,DESTINATION,TEMPERATURE,HUMIDITY,VIBRATION,BATTERY_LEVEL,SPEED,LATITUDE,LONGITUDE
R001050,2026-08-07 20:59:20.000 -0700,A107,Vaccines,Pharmaceuticals,5000,365,2,8,Critical,Kolkata -> Guwahati,Kolkata,Guwahati,5,40,0.2,73,66.4,22.601459,88.311498
R001052,2026-08-07 20:59:30.000 -0700,A113,Asparagus,Exotic Fruits & Vegetables,450,10,2,4,High,Hyderabad -> Bengaluru,Hyderabad,Bengaluru,3,97,0.44,61,79.9,17.480131,78.481337
R001053,2026-08-07 20:59:35.000 -0700,A114,Strawberries,Fruits,350,7,0,2,High,Nagpur -> Raipur,Nagpur,Raipur,1,92,0.22,84,86.1,21.147367,79.099784
R001054,2026-08-07 20:59:40.000 -0700,A112,Antibiotics,Pharmaceuticals,1500,365,2,8,High,Ahmedabad -> Chandigarh,Ahmedabad,Chandigarh,5,41,0.13,76,37.5,23.074993,72.543663
R001056,2026-08-07 20:59:50.000 -0700,A105,Frozen Prawns,Frozen Foods,650,180,-20,-18,Critical,Pune -> Nagpur,Pune,Nagpur,-19,46,0.65,61,37,18.608326,73.827899
R001057,2026-08-07 20:59:55.000 -0700,A109,Frozen Meat,Frozen Foods,700,365,-20,-18,Critical,Nagpur -> Hyderabad,Nagpur,Hyderabad,-19,42,0.88,89,81.6,21.152587,79.106775
R001059,2026-08-07 21:00:05.000 -0700,A101,Antibiotics,Pharmaceuticals,1500,365,2,8,High,Nashik -> Delhi,Nashik,Delhi,5,46,0.37,88,64.6,20.041859,73.706681
R001061,2026-08-07 21:00:15.000 -0700,A108,Asparagus,Exotic Fruits & Vegetables,450,10,2,4,High,Ahmedabad -> Chandigarh,Ahmedabad,Chandigarh,3,98,0.23,83,49.2,23.036495,72.514244
R001068,2026-08-07 21:00:50.000 -0700,A107,Avocados,Exotic Fruits & Vegetables,280,21,4,8,High,Mumbai -> Goa,Mumbai,Goa,6,71,0.57,87,43.2,19.216904,72.859116
R001069,2026-08-07 21:00:55.000 -0700,A101,Vaccines,Pharmaceuticals,5000,365,2,8,Critical,Hyderabad -> Chennai,Hyderabad,Chennai,5,30,0.33,88,80.2,17.452297,78.479277
R001070,2026-08-07 21:01:00.000 -0700,A107,Broccoli,Exotic Fruits & Vegetables,180,14,0,4,High,Pune -> Lucknow,Pune,Lucknow,2,99,0.51,76,79.5,18.639173,73.931755
R001074,2026-08-07 21:01:20.000 -0700,A111,Frozen Chicken,Frozen Foods,320,365,-20,-18,High,Pune -> Hyderabad,Pune,Hyderabad,-19,53,0.15,87,30.7,18.532058,73.761974
R001079,2026-08-07 21:01:45.000 -0700,A107,Antibiotics,Pharmaceuticals,1500,365,2,8,High,Pune -> Hyderabad,Pune,Hyderabad,5,35,0.41,92,89.6,18.512049,73.902045
R001081,2026-08-07 21:01:55.000 -0700,A115,Vaccines,Pharmaceuticals,5000,365,2,8,Critical,Hyderabad -> Chennai,Hyderabad,Chennai,5,50,0.22,60,76,17.390151,78.5986
R001085,2026-08-07 21:02:15.000 -0700,A115,Asparagus,Exotic Fruits & Vegetables,450,10,2,4,High,Visakhapatnam -> Bhubaneswar,Visakhapatnam,Bhubaneswar,3,96,0.21,40,80.1,17.67649,83.370929
R001088,2026-08-07 21:02:30.000 -0700,A114,Insulin,Pharmaceuticals,3500,365,2,8,Critical,Mumbai -> Jaipur,Mumbai,Jaipur,5,31,0.28,54,41.1,18.90196,72.939204
R001091,2026-08-07 21:02:45.000 -0700,A105,Frozen Prawns,Frozen Foods,650,180,-20,-18,Critical,Pune -> Lucknow,Pune,Lucknow,-19,59,0.37,64,82.2,18.531282,73.780962
R001092,2026-08-07 21:02:50.000 -0700,A111,Frozen Prawns,Frozen Foods,650,180,-20,-18,Critical,Kochi -> Mumbai,Kochi,Mumbai,-19,52,0.53,42,79,10.012669,76.39981
R001093,2026-08-07 21:02:55.000 -0700,A111,Broccoli,Exotic Fruits & Vegetables,180,14,0,4,High,Mumbai -> Delhi,Mumbai,Delhi,2,95,0.5,71,43.3,19.11864,72.903086
R001096,2026-08-07 21:03:10.000 -0700,A107,Strawberries,Fruits,350,7,0,2,High,Pune -> Hyderabad,Pune,Hyderabad,1,94,0.56,79,31.3,18.507237,73.765752
R001101,2026-08-07 21:03:35.000 -0700,A111,Lettuce,Exotic Fruits & Vegetables,90,7,0,2,High,Ahmedabad -> Chandigarh,Ahmedabad,Chandigarh,1,95,0.56,50,40.2,23.001738,72.600971
R001104,2026-08-07 21:03:50.000 -0700,A113,Ice Cream,Frozen Foods,250,180,-25,-18,High,Kochi -> Mumbai,Kochi,Mumbai,-21.5,53,0.88,44,77,9.92807,76.37533
R001106,2026-08-07 21:04:00.000 -0700,A113,Avocados,Exotic Fruits & Vegetables,280,21,4,8,High,Indore -> Bhopal,Indore,Bhopal,6,71,0.16,78,36,22.670899,75.873046
R001110,2026-08-07 21:04:20.000 -0700,A108,Lettuce,Exotic Fruits & Vegetables,90,7,0,2,High,Mumbai -> Delhi,Mumbai,Delhi,1,99,0.43,40,83.1,18.999547,72.834005
R001111,2026-08-07 21:04:25.000 -0700,A113,Frozen Chicken,Frozen Foods,320,365,-20,-18,High,Pune -> Hyderabad,Pune,Hyderabad,-19,42,0.15,50,62.9,18.564858,73.818303
R001112,2026-08-07 21:04:30.000 -0700,A115,Frozen Prawns,Frozen Foods,650,180,-20,-18,Critical,Mumbai -> Delhi,Mumbai,Delhi,-19,46,0.71,68,42.8,19.224406,72.846667
R001114,2026-08-07 21:04:41.000 -0700,A102,Biologics,Pharmaceuticals,6000,365,2,8,Critical,Mumbai -> Jaipur,Mumbai,Jaipur,5,45,0.41,91,34.9,19.089622,72.785915
R001116,2026-08-07 21:04:51.000 -0700,A115,Strawberries,Fruits,350,7,0,2,High,Ahmedabad -> Delhi,Ahmedabad,Delhi,1,91,0.37,90,31,23.113277,72.679398
R001117,2026-08-07 21:04:56.000 -0700,A109,Vaccines,Pharmaceuticals,5000,365,2,8,Critical,Nagpur -> Hyderabad,Nagpur,Hyderabad,5,30,0.1,86,45.2,21.1554,79.019775
R001118,2026-08-07 21:05:01.000 -0700,A113,Lettuce,Exotic Fruits & Vegetables,90,7,0,2,High,Hyderabad -> Chennai,Hyderabad,Chennai,1,98,0.38,68,66.3,17.52487,78.305876
R001120,2026-08-07 21:05:11.000 -0700,A105,Lettuce,Exotic Fruits & Vegetables,90,7,0,2,High,Bengaluru -> Chennai,Bengaluru,Chennai,1,99,0.38,68,47.4,12.901791,77.569832
R001129,2026-08-07 21:05:56.000 -0700,A111,Kiwi,Exotic Fruits & Vegetables,320,45,0,1,High,Pune -> Hyderabad,Pune,Hyderabad,0.5,94,0.23,83,64.2,18.457057,73.801082
R001130,2026-08-07 21:06:01.000 -0700,A106,Blood Plasma,Pharmaceuticals,8000,365,-30,-20,Critical,Visakhapatnam -> Bhubaneswar,Visakhapatnam,Bhubaneswar,-25,36,0.4,49,82.4,17.797745,83.291116
R001137,2026-08-07 21:06:36.000 -0700,A112,Vaccines,Pharmaceuticals,5000,365,2,8,Critical,Mumbai -> Delhi,Mumbai,Delhi,5,48,0.4,45,58.3,19.085058,72.814015
R001138,2026-08-07 21:06:41.000 -0700,A111,Avocados,Exotic Fruits & Vegetables,280,21,4,8,High,Kolkata -> Guwahati,Kolkata,Guwahati,6,73,0.36,59,70.3,22.565867,88.304874
R001139,2026-08-07 21:06:46.000 -0700,A107,Biologics,Pharmaceuticals,6000,365,2,8,Critical,Hyderabad -> Kolkata,Hyderabad,Kolkata,5,34,0.4,57,72,17.378103,78.385119
R001140,2026-08-07 21:06:51.000 -0700,A110,Asparagus,Exotic Fruits & Vegetables,450,10,2,4,High,Ahmedabad -> Delhi,Ahmedabad,Delhi,3,98,0.46,49,43.2,23.088547,72.567061
R001143,2026-08-07 21:07:06.000 -0700,A105,Biologics,Pharmaceuticals,6000,365,2,8,Critical,Indore -> Delhi,Indore,Delhi,5,49,0.21,46,39.7,22.695834,75.947559
R001146,2026-08-07 21:07:21.000 -0700,A108,Asparagus,Exotic Fruits & Vegetables,450,10,2,4,High,Nashik -> Jaipur,Nashik,Jaipur,3,99,0.23,40,39.4,20.038787,73.799992
R001149,2026-08-07 21:07:36.000 -0700,A115,Blood Plasma,Pharmaceuticals,8000,365,-30,-20,Critical,Nagpur -> Raipur,Nagpur,Raipur,-25,31,0.15,86,31.2,21.071193,79.010861
R001151,2026-08-07 21:07:46.000 -0700,A110,Frozen Meat,Frozen Foods,700,365,-20,-18,Critical,Delhi -> Amritsar,Delhi,Amritsar,-19,49,0.67,67,47.2,28.715981,77.180381
R001154,2026-08-07 21:08:01.000 -0700,A111,Asparagus,Exotic Fruits & Vegetables,450,10,2,4,High,Hyderabad -> Chennai,Hyderabad,Chennai,3,96,0.36,72,45.3,17.344869,78.420448
R001157,2026-08-07 21:08:16.000 -0700,A113,Biologics,Pharmaceuticals,6000,365,2,8,Critical,Mumbai -> Jaipur,Mumbai,Jaipur,5,48,0.11,46,38.8,19.213169,72.872334
R001158,2026-08-07 21:08:21.000 -0700,A105,Medicines,Pharmaceuticals,1200,730,15,25,High,Pune -> Lucknow,Pune,Lucknow,20,53,0.3,47,32,18.563583,73.871122
R001159,2026-08-07 21:08:26.000 -0700,A113,Frozen Prawns,Frozen Foods,650,180,-20,-18,Critical,Bengaluru -> Chennai,Bengaluru,Chennai,-19,,0.78,74,64.6,13.051033,77.569809
R001160,2026-08-07 21:08:31.000 -0700,A112,Biologics,Pharmaceuticals,6000,365,2,8,Critical,Mumbai -> Ahmedabad,Mumbai,Ahmedabad,5,32,0.35,82,69.4,19.247488,72.820439
R001162,2026-08-07 21:08:41.000 -0700,A102,Antibiotics,Pharmaceuticals,1500,365,2,8,High,Nashik -> Delhi,Nashik,Delhi,5,40,0.26,95,57.1,19.993583,73.761558
R001164,2026-08-07 21:08:51.000 -0700,A111,Ice Cream,Frozen Foods,250,180,-25,-18,High,Lucknow -> Patna,Lucknow,Patna,-21.5,41,0.1,42,61.7,26.756025,80.864201
R001168,2026-08-07 21:09:11.000 -0700,A114,Avocados,Exotic Fruits & Vegetables,280,21,4,8,High,Hyderabad -> Kolkata,Hyderabad,Kolkata,6,,0.46,76,46.3,17.325701,78.387895
R001169,2026-08-07 21:09:16.000 -0700,A110,Vaccines,Pharmaceuticals,5000,365,2,8,Critical,Bengaluru -> Kochi,Bengaluru,Kochi,5,39,0.18,80,64.8,12.944961,77.660473
R001171,2026-08-07 21:09:26.000 -0700,A111,Asparagus,Exotic Fruits & Vegetables,450,10,2,4,High,Nashik -> Delhi,Nashik,Delhi,3,95,0.28,99,81.5,20.005953,73.889482
R001173,2026-08-07 21:09:36.000 -0700,A103,Frozen Fish,Frozen Foods,450,180,-20,-18,Critical,Ahmedabad -> Chandigarh,Ahmedabad,Chandigarh,-19,42,0.75,100,63.6,23.048368,72.462407
R001174,2026-08-07 21:09:41.000 -0700,A107,Medicines,Pharmaceuticals,1200,730,15,25,High,Mumbai -> Jaipur,Mumbai,Jaipur,20,60,0.17,61,55.9,18.962144,72.892318
R001177,2026-08-07 21:09:56.000 -0700,A112,Biologics,Pharmaceuticals,6000,365,2,8,Critical,Indore -> Delhi,Indore,Delhi,5,30,0.28,82,84.6,22.766719,75.799975
R001178,2026-08-07 21:10:01.000 -0700,A103,Asparagus,Exotic Fruits & Vegetables,450,10,2,4,High,Mumbai -> Jaipur,Mumbai,Jaipur,3,97,0.16,95,45.4,18.936591,72.878891
R001179,2026-08-07 21:10:06.000 -0700,A102,Ice Cream,Frozen Foods,250,180,-25,-18,High,Ahmedabad -> Chandigarh,Ahmedabad,Chandigarh,-21.5,42,0.53,61,80.2,23.088168,72.577252
R001180,2026-08-07 21:10:11.000 -0700,A115,Lettuce,Exotic Fruits & Vegetables,90,7,0,2,High,Bengaluru -> Chennai,Bengaluru,Chennai,1,99,0.8,97,75.1,12.922527,77.599538
R001185,2026-08-07 21:10:36.000 -0700,A102,Frozen Chicken,Frozen Foods,320,365,-20,-18,High,Nagpur -> Raipur,Nagpur,Raipur,-19,57,0.46,74,77.4,21.113076,79.024927
R001186,2026-08-07 21:10:42.000 -0700,A113,Strawberries,Fruits,350,7,0,2,High,Hyderabad -> Chennai,Hyderabad,Chennai,1,91,0.7,65,30.4,17.507193,78.341351
R001187,2026-08-07 21:10:47.000 -0700,A115,Lettuce,Exotic Fruits & Vegetables,90,7,0,2,High,Nashik -> Delhi,Nashik,Delhi,1,100,0.56,56,78.2,19.979793,73.851008
R001188,2026-08-07 21:10:52.000 -0700,A101,Frozen Prawns,Frozen Foods,650,180,-20,-18,Critical,Nashik -> Delhi,Nashik,Delhi,-19,46,0.62,40,59.6,19.968458,73.778239
R001193,2026-08-07 21:11:17.000 -0700,A105,Frozen Fish,Frozen Foods,450,180,-20,-18,Critical,Ahmedabad -> Delhi,Ahmedabad,Delhi,-19,54,0.19,86,66,23.134513,72.516873
R001210,2026-08-07 21:12:42.000 -0700,A101,Broccoli,Exotic Fruits & Vegetables,180,14,0,4,High,Nashik -> Jaipur,Nashik,Jaipur,2,97,0.5,74,84.8,19.971929,73.709955
R001211,2026-08-07 21:12:47.000 -0700,A101,Blood Plasma,Pharmaceuticals,8000,365,-30,-20,Critical,Mumbai -> Delhi,Mumbai,Delhi,-25,32,0.39,52,39.9,19.186756,72.844725
R001212,2026-08-07 21:12:52.000 -0700,A114,Blood Plasma,Pharmaceuticals,8000,365,-30,-20,Critical,Delhi -> Amritsar,Delhi,Amritsar,-25,39,0.34,82,41,28.608847,77.285569
R001213,2026-08-07 21:12:57.000 -0700,A115,Frozen Meat,Frozen Foods,700,365,-20,-18,Critical,Nashik -> Delhi,Nashik,Delhi,-19,60,0.16,82,83.8,20.038863,73.88223
R001214,2026-08-07 21:13:02.000 -0700,A107,Frozen Prawns,Frozen Foods,650,180,-20,-18,Critical,Mumbai -> Goa,Mumbai,Goa,-19,51,0.59,63,41.3,19.162836,72.936263
R001215,2026-08-07 21:13:07.000 -0700,A103,Strawberries,Fruits,350,7,0,2,High,Ahmedabad -> Chandigarh,Ahmedabad,Chandigarh,1,91,0.57,53,53.6,23.004581,72.695734
R001216,2026-08-07 21:13:12.000 -0700,A111,Frozen Meat,Frozen Foods,700,365,-20,-18,Critical,Indore -> Bhopal,Indore,Bhopal,-19,59,0.62,52,41.7,22.657335,75.914745
R001219,2026-08-07 21:13:27.000 -0700,A114,Frozen Chicken,Frozen Foods,320,365,-20,-18,High,Hyderabad -> Kolkata,Hyderabad,Kolkata,-19,54,0.16,83,79.9,17.394021,78.468137
R001223,2026-08-07 21:13:47.000 -0700,A101,Avocados,Exotic Fruits & Vegetables,280,21,4,8,High,Kochi -> Bengaluru,Kochi,Bengaluru,6,72,0.64,48,79.1,9.986304,76.269245
R001225,2026-08-07 21:13:57.000 -0700,A115,Blood Plasma,Pharmaceuticals,8000,365,-30,-20,Critical,Kochi -> Mumbai,Kochi,Mumbai,-25,46,0.29,95,46.6,9.914138,76.262963
R001226,2026-08-07 21:14:02.000 -0700,A115,Biologics,Pharmaceuticals,6000,365,2,8,Critical,Nashik -> Delhi,Nashik,Delhi,5,39,0.43,57,58.9,19.950565,73.821477
R001227,2026-08-07 21:14:07.000 -0700,A115,Frozen Prawns,Frozen Foods,650,180,-20,-18,Critical,Kochi -> Mumbai,Kochi,Mumbai,-19,56,0.29,89,85,9.925245,76.228796
R001228,2026-08-07 21:14:12.000 -0700,A110,Insulin,Pharmaceuticals,3500,365,2,8,Critical,Hyderabad -> Bengaluru,Hyderabad,Bengaluru,5,32,0.35,78,88,17.459876,78.418097
R001229,2026-08-07 21:14:17.000 -0700,A114,Frozen Prawns,Frozen Foods,650,180,-20,-18,Critical,Ahmedabad -> Chandigarh,Ahmedabad,Chandigarh,-19,54,0.44,66,36.7,23.065055,72.585539
R001230,2026-08-07 21:14:22.000 -0700,A105,Biologics,Pharmaceuticals,6000,365,2,8,Critical,Indore -> Delhi,Indore,Delhi,5,41,0.43,88,89.8,22.776565,75.914987
R001231,2026-08-07 21:14:27.000 -0700,A112,Antibiotics,Pharmaceuticals,1500,365,2,8,High,Hyderabad -> Chennai,Hyderabad,Chennai,5,36,0.14,62,64.1,17.438762,78.490522
R001234,2026-08-07 21:14:42.000 -0700,A110,Biologics,Pharmaceuticals,6000,365,2,8,Critical,Kolkata -> Guwahati,Kolkata,Guwahati,5,,0.23,67,59.7,22.473651,88.337098
R001236,2026-08-07 21:14:52.000 -0700,A111,Blood Plasma,Pharmaceuticals,8000,365,-30,-20,Critical,Mumbai -> Ahmedabad,Mumbai,Ahmedabad,-25,46,0.32,65,55.1,19.158807,72.890121
R001238,2026-08-07 21:15:02.000 -0700,A106,Strawberries,Fruits,350,7,0,2,High,Kochi -> Bengaluru,Kochi,Bengaluru,1,92,0.55,56,38.5,10.069591,76.391138
R001239,2026-08-07 21:15:07.000 -0700,A114,Biologics,Pharmaceuticals,6000,365,2,8,Critical,Mumbai -> Ahmedabad,Mumbai,Ahmedabad,5,30,0.49,56,33.7,19.161013,72.924563
R001240,2026-08-07 21:15:12.000 -0700,A103,Kiwi,Exotic Fruits & Vegetables,320,45,0,1,High,Bengaluru -> Chennai,Bengaluru,Chennai,0.5,95,0.18,58,38.5,13.015198,77.469292
R001241,2026-08-07 21:15:17.000 -0700,A112,Ice Cream,Frozen Foods,250,180,-25,-18,High,Pune -> Lucknow,Pune,Lucknow,-21.5,52,0.37,92,35.3,18.593434,73.802286
R001242,2026-08-07 21:15:22.000 -0700,A103,Insulin,Pharmaceuticals,3500,365,2,8,Critical,Nagpur -> Hyderabad,Nagpur,Hyderabad,5,37,0.37,85,71.3,21.176663,79.099504
R001243,2026-08-07 21:15:27.000 -0700,A103,Insulin,Pharmaceuticals,3500,365,2,8,Critical,Lucknow -> Patna,Lucknow,Patna,5,37,0.24,99,40.3,26.770135,81.03755
R001244,2026-08-07 21:15:32.000 -0700,A109,Blood Plasma,Pharmaceuticals,8000,365,-30,-20,Critical,Ahmedabad -> Chandigarh,Ahmedabad,Chandigarh,-25,32,0.42,69,50,23.060513,72.495501
R001248,2026-08-07 21:15:52.000 -0700,A111,Lettuce,Exotic Fruits & Vegetables,90,7,0,2,High,Bengaluru -> Chennai,Bengaluru,Chennai,1,98,0.59,52,54.3,12.867363,77.643017
R001249,2026-08-07 21:15:57.000 -0700,A104,Lettuce,Exotic Fruits & Vegetables,90,7,0,2,High,Bengaluru -> Kochi,Bengaluru,Kochi,1,100,0.36,90,52.5,13.034697,77.657202
R001251,2026-08-07 21:16:07.000 -0700,A105,Frozen Prawns,Frozen Foods,650,180,-20,-18,Critical,Indore -> Delhi,Indore,Delhi,-19,57,0.78,59,34.7,22.750195,75.923524
R001254,2026-08-07 21:16:22.000 -0700,A109,Strawberries,Fruits,350,7,0,2,High,Hyderabad -> Bengaluru,Hyderabad,Bengaluru,1,91,0.54,67,88.5,17.384258,78.372181
R001255,2026-08-07 21:16:27.000 -0700,A101,Avocados,Exotic Fruits & Vegetables,280,21,4,8,High,Nagpur -> Raipur,Nagpur,Raipur,6,76,0.38,76,81.7,21.215206,79.074961
R001261,2026-08-07 21:16:57.000 -0700,A107,Strawberries,Fruits,350,7,0,2,High,Mumbai -> Ahmedabad,Mumbai,Ahmedabad,1,90,0.25,86,35.1,18.96777,72.806023
R001265,2026-08-07 21:17:18.000 -0700,A114,Antibiotics,Pharmaceuticals,1500,365,2,8,High,Ahmedabad -> Chandigarh,Ahmedabad,Chandigarh,5,40,0.28,70,41.3,23.033802,72.472242
R001266,2026-08-07 21:17:23.000 -0700,A114,Medicines,Pharmaceuticals,1200,730,15,25,High,Mumbai -> Delhi,Mumbai,Delhi,20,53,0.32,69,33.5,19.004706,72.783169
R001268,2026-08-07 21:17:33.000 -0700,A104,Medicines,Pharmaceuticals,1200,730,15,25,High,Hyderabad -> Bengaluru,Hyderabad,Bengaluru,20,37,0.42,98,50.6,17.334333,78.423291
R001269,2026-08-07 21:17:38.000 -0700,A114,Medicines,Pharmaceuticals,1200,730,15,25,High,Pune -> Hyderabad,Pune,Hyderabad,20,53,0.32,46,68.4,18.62279,73.827436
R001271,2026-08-07 21:17:48.000 -0700,A108,Frozen Fish,Frozen Foods,450,180,-20,-18,Critical,Nashik -> Jaipur,Nashik,Jaipur,-19,54,0.78,70,78.3,19.905322,73.784327
R001278,2026-08-07 21:18:23.000 -0700,A101,Frozen Chicken,Frozen Foods,320,365,-20,-18,High,Nashik -> Delhi,Nashik,Delhi,-19,44,0.58,59,82.6,20.014617,73.858026
R001279,2026-08-07 21:18:28.000 -0700,A105,Biologics,Pharmaceuticals,6000,365,2,8,Critical,Nagpur -> Hyderabad,Nagpur,Hyderabad,5,37,0.39,58,43.7,21.173769,79.095901
R001280,2026-08-07 21:18:33.000 -0700,A113,Lettuce,Exotic Fruits & Vegetables,90,7,0,2,High,Hyderabad -> Bengaluru,Hyderabad,Bengaluru,1,95,0.2,89,71.9,17.392499,78.566854
R001281,2026-08-07 21:18:38.000 -0700,A109,Medicines,Pharmaceuticals,1200,730,15,25,High,Mumbai -> Delhi,Mumbai,Delhi,20,36,0.5,87,40.7,18.914388,72.839019
R001284,2026-08-07 21:18:53.000 -0700,A105,Frozen Meat,Frozen Foods,700,365,-20,-18,Critical,Nagpur -> Hyderabad,Nagpur,Hyderabad,-19,53,0.89,64,79.2,21.197577,79.043935
R001287,2026-08-07 21:19:08.000 -0700,A112,Frozen Chicken,Frozen Foods,320,365,-20,-18,High,Kochi -> Mumbai,Kochi,Mumbai,-19,45,0.21,83,75.1,10.004928,76.250309
R001289,2026-08-07 21:19:18.000 -0700,A112,Blood Plasma,Pharmaceuticals,8000,365,-30,-20,Critical,Bengaluru -> Kochi,Bengaluru,Kochi,-25,34,0.35,81,31.6,12.854813,77.48782
R001292,2026-08-07 21:19:33.000 -0700,A104,Antibiotics,Pharmaceuticals,1500,365,2,8,High,Nashik -> Jaipur,Nashik,Jaipur,5,38,0.14,69,71.4,19.970469,73.882228
R001294,2026-08-07 21:19:43.000 -0700,A111,Avocados,Exotic Fruits & Vegetables,280,21,4,8,High,Kochi -> Bengaluru,Kochi,Bengaluru,6,70,0.2,51,73.7,10.073834,76.179453
R001298,2026-08-07 21:20:03.000 -0700,A105,Insulin,Pharmaceuticals,3500,365,2,8,Critical,Nashik -> Jaipur,Nashik,Jaipur,5,37,0.23,83,79.2,19.992969,73.736912
R001300,2026-08-07 21:20:13.000 -0700,A110,Antibiotics,Pharmaceuticals,1500,365,2,8,High,Nagpur -> Raipur,Nagpur,Raipur,5,43,0.26,72,89.8,21.161337,79.034761
R001301,2026-08-07 21:20:18.000 -0700,A110,Biologics,Pharmaceuticals,6000,365,2,8,Critical,Bengaluru -> Kochi,Bengaluru,Kochi,5,48,0.18,90,89.1,13.064202,77.63751
R001302,2026-08-07 21:20:23.000 -0700,A111,Frozen Meat,Frozen Foods,700,365,-20,-18,Critical,Nagpur -> Raipur,Nagpur,Raipur,-19,45,0.33,75,77,21.225954,78.990995
R001303,2026-08-07 21:20:28.000 -0700,A107,Frozen Fish,Frozen Foods,450,180,-20,-18,Critical,Chennai -> Coimbatore,Chennai,Coimbatore,-19,40,0.37,66,85,13.197142,80.320685
R001304,2026-08-07 21:20:33.000 -0700,A106,Ice Cream,Frozen Foods,250,180,-25,-18,High,Nashik -> Jaipur,Nashik,Jaipur,-21.5,50,0.4,53,61.2,19.935285,73.739229
R001307,2026-08-07 21:20:48.000 -0700,A110,Avocados,Exotic Fruits & Vegetables,280,21,4,8,High,Nagpur -> Raipur,Nagpur,Raipur,6,65,0.69,89,60.6,21.248502,79.012255
R001310,2026-08-07 21:21:03.000 -0700,A103,Medicines,Pharmaceuticals,1200,730,15,25,High,Nagpur -> Raipur,Nagpur,Raipur,20,39,0.22,52,32.6,21.13483,79.032215
R001314,2026-08-07 21:21:23.000 -0700,A111,Broccoli,Exotic Fruits & Vegetables,180,14,0,4,High,Hyderabad -> Bengaluru,Hyderabad,Bengaluru,2,100,0.44,96,87,17.327351,78.315586
R001315,2026-08-07 21:21:28.000 -0700,A113,Frozen Meat,Frozen Foods,700,365,-20,-18,Critical,Nashik -> Delhi,Nashik,Delhi,-19,42,0.26,82,83.6,19.923563,73.787526
R001316,2026-08-07 21:21:33.000 -0700,A103,Asparagus,Exotic Fruits & Vegetables,450,10,2,4,High,Delhi -> Amritsar,Delhi,Amritsar,3,97,0.78,49,51.8,28.634963,77.120664
R001319,2026-08-07 21:21:48.000 -0700,A107,Avocados,Exotic Fruits & Vegetables,280,21,4,8,High,Kochi -> Bengaluru,Kochi,Bengaluru,6,65,0.8,74,35.1,9.997776,76.385064
R001322,2026-08-07 21:22:03.000 -0700,A111,Frozen Meat,Frozen Foods,700,365,-20,-18,Critical,Bengaluru -> Kochi,Bengaluru,Kochi,-19,41,0.26,100,87.4,13.093341,77.749351
R001323,2026-08-07 21:22:08.000 -0700,A104,Strawberries,Fruits,350,7,0,2,High,Nagpur -> Hyderabad,Nagpur,Hyderabad,1,92,0.49,72,87,21.052849,79.116135
R001325,2026-08-07 21:22:18.000 -0700,A109,Vaccines,Pharmaceuticals,5000,365,2,8,Critical,Nashik -> Delhi,Nashik,Delhi,5,38,0.36,50,61.8,19.907114,73.729127
R001329,2026-08-07 21:22:39.000 -0700,A113,Insulin,Pharmaceuticals,3500,365,2,8,Critical,Mumbai -> Jaipur,Mumbai,Jaipur,5,30,0.25,52,82.1,19.028673,72.771696
R001331,2026-08-07 21:22:49.000 -0700,A108,Antibiotics,Pharmaceuticals,1500,365,2,8,High,Ahmedabad -> Chandigarh,Ahmedabad,Chandigarh,5,39,0.24,50,39.4,23.085211,72.52281
R001334,2026-08-07 21:23:04.000 -0700,A109,Antibiotics,Pharmaceuticals,1500,365,2,8,High,Pune -> Lucknow,Pune,Lucknow,5,35,0.5,57,78.2,18.501633,73.890655
R001335,2026-08-07 21:23:09.000 -0700,A112,Frozen Prawns,Frozen Foods,650,180,-20,-18,Critical,Mumbai -> Jaipur,Mumbai,Jaipur,-19,42,0.55,58,50,18.936311,72.772054
R001337,2026-08-07 21:23:19.000 -0700,A109,Antibiotics,Pharmaceuticals,1500,365,2,8,High,Mumbai -> Ahmedabad,Mumbai,Ahmedabad,5,30,0.45,60,60.1,19.124303,72.759211
R001339,2026-08-07 21:23:29.000 -0700,A104,Frozen Meat,Frozen Foods,700,365,-20,-18,Critical,Nashik -> Delhi,Nashik,Delhi,-19,51,0.64,51,34,19.936539,73.891298
R001343,2026-08-07 21:23:49.000 -0700,A104,Frozen Chicken,Frozen Foods,320,365,-20,-18,High,Nashik -> Delhi,Nashik,Delhi,-19,44,0.62,58,49.9,19.906651,73.765379
R001344,2026-08-07 21:23:54.000 -0700,A102,Strawberries,Fruits,350,7,0,2,High,Pune -> Lucknow,Pune,Lucknow,1,94,0.19,71,81.7,18.567139,73.821486
R001345,2026-08-07 21:23:59.000 -0700,A103,Kiwi,Exotic Fruits & Vegetables,320,45,0,1,High,Bengaluru -> Kochi,Bengaluru,Kochi,0.5,95,0.61,93,78.5,12.933302,77.529014
R001346,2026-08-07 21:24:04.000 -0700,A110,Frozen Fish,Frozen Foods,450,180,-20,-18,Critical,Surat -> Pune,Surat,Pune,-19,43,0.33,92,45.6,21.185224,72.861284
R001349,2026-08-07 21:24:19.000 -0700,A105,Asparagus,Exotic Fruits & Vegetables,450,10,2,4,High,Nashik -> Jaipur,Nashik,Jaipur,3,100,0.29,59,80,20.015798,73.818409
