READING_ID,TIMESTAMP,CONTAINER_ID,COMMODITY,CATEGORY,SOURCE,DESTINATION,TEMPERATURE,HUMIDITY,VIBRATION,BATTERY_LEVEL,SPEED,LATITUDE,LONGITUDE,INGESTED_AT
R000540,2026-07-30 23:10:15.000 -0700,A113,Green Peas,Vegetables,Delhi,Amritsar,1.23,92,0.13,97,41.8,30.674318,76.085348,2026-07-30 10:40:15.630 -0700
R000541,2026-07-30 23:10:20.000 -0700,A101,Potato,Vegetables,Hyderabad,Bengaluru,5.97,92,0.13,52,32.1,22.502254,75.190249,2026-07-30 10:40:20.617 -0700
R000543,2026-07-30 23:10:30.000 -0700,A109,Cauliflower,Vegetables,Nagpur,Raipur,0.3,,0.21,74,88.5,30.005075,76.73803,2026-07-30 10:40:30.653 -0700
R000544,2026-07-30 23:10:35.000 -0700,A109,Insulin,Pharmaceuticals,Nashik,Jaipur,3.69,32,0.47,81,82,17.638896,78.846042,2026-07-30 10:40:35.675 -0700
R000545,2026-07-30 23:10:40.000 -0700,A113,Lettuce,Exotic Fruits & Vegetables,Bengaluru,Chennai,1.09,100,0.64,100,66.4,13.220013,77.632173,2026-07-30 10:40:40.677 -0700
R000546,2026-07-30 23:10:45.000 -0700,A102,Biologics,Pharmaceuticals,Visakhapatnam,Bhubaneswar,5.41,39,0.5,96,77.2,17.748131,78.105462,2026-07-30 10:40:45.702 -0700
R000547,2026-07-30 23:10:50.000 -0700,A110,Ice Cream,Frozen Foods,Bengaluru,Kochi,-21.94,47,0.35,57,73.1,19.696817,73.050288,2026-07-30 10:40:50.722 -0700
R000548,2026-07-30 23:10:55.000 -0700,A109,Frozen Prawns,Frozen Foods,Lucknow,Patna,-18.86,54,0.36,62,32.2,9.810458,76.09912,2026-07-30 10:40:55.760 -0700
R000549,2026-07-30 23:11:00.000 -0700,A105,Biologics,Pharmaceuticals,Nashik,Jaipur,4.18,41,0.13,47,47.3,17.667129,78.562402,2026-07-30 10:41:00.756 -0700
R000550,2026-07-30 23:11:05.000 -0700,A104,Medicines,Pharmaceuticals,Indore,Bhopal,16.95,51,0.2,47,69.2,17.2731,78.334248,2026-07-30 10:41:05.795 -0700
R000551,2026-07-30 23:11:10.000 -0700,A105,Apple,Fruits,Nashik,Jaipur,0.95,91,0.29,81,71.1,34.252611,74.770585,2026-07-30 10:41:10.765 -0700
R000553,2026-07-30 23:11:20.000 -0700,A103,Medicines,Pharmaceuticals,Nagpur,Raipur,22.43,49,0.35,56,33.1,17.881667,78.752139,2026-07-30 10:41:20.824 -0700
R000554,2026-07-30 23:11:25.000 -0700,A109,Capsicum,Vegetables,Mumbai,Delhi,13.67,94,0.58,96,85.3,12.558639,77.808579,2026-07-30 10:41:25.851 -0700
R000555,2026-07-30 23:11:30.000 -0700,A109,Frozen Peas,Frozen Foods,Indore,Bhopal,-19.3,55,0.17,51,45,30.635912,76.905196,2026-07-30 10:41:30.867 -0700
R000556,2026-07-30 23:11:35.000 -0700,A115,Ice Cream,Frozen Foods,Chennai,Coimbatore,-21.36,46,0.43,41,51,19.262813,73.055938,2026-07-30 10:41:35.861 -0700
R000557,2026-07-30 23:11:40.000 -0700,A101,Capsicum,Vegetables,Hyderabad,Kolkata,8.23,90,0.24,49,87,13.45936,77.717361,2026-07-30 10:41:40.890 -0700
R000558,2026-07-30 23:11:45.000 -0700,A106,Potato,Vegetables,Chennai,Coimbatore,6.73,95,0.7,79,51.4,22.025303,75.207017,2026-07-30 10:41:45.908 -0700
R000559,2026-07-30 23:11:50.000 -0700,A105,Frozen Meat,Frozen Foods,Nashik,Jaipur,-19.5,55,0.39,61,43.3,19.312109,72.941418,2026-07-30 10:41:50.936 -0700
R000560,2026-07-30 23:11:55.000 -0700,A110,Frozen Meat,Frozen Foods,Ahmedabad,Chandigarh,-19.04,56,0.68,96,45.9,19.884596,73.390403,2026-07-30 10:41:55.929 -0700
R000561,2026-07-30 23:12:00.000 -0700,A102,Papaya,Fruits,Mumbai,Ahmedabad,,87,0.2,47,54.7,16.619106,78.073217,2026-07-30 10:42:01.043 -0700
R000562,2026-07-30 23:12:05.000 -0700,A105,Potato,Vegetables,Visakhapatnam,Bhubaneswar,5.08,90,0.12,97,35.1,23.080813,75.873657,2026-07-30 10:42:05.983 -0700
R000564,2026-07-30 23:12:15.000 -0700,A102,Frozen Prawns,Frozen Foods,Bengaluru,Chennai,-19.06,56,0.51,66,57.6,10.375024,76.928822,2026-07-30 10:42:16.074 -0700
R000566,2026-07-30 23:12:26.000 -0700,A101,Antibiotics,Pharmaceuticals,Bengaluru,Kochi,3.21,35,0.36,41,57.5,17.965078,78.38252,2026-07-30 10:42:26.103 -0700
R000567,2026-07-30 23:12:31.000 -0700,A103,Frozen Chicken,Frozen Foods,Ahmedabad,Chandigarh,-19.6,57,0.47,63,53.5,13.007474,77.131454,2026-07-30 10:42:31.183 -0700
R000568,2026-07-30 23:12:36.000 -0700,A114,Pineapple,Fruits,Mumbai,Goa,7.71,,0.23,96,60.6,10.287849,76.800183,2026-07-30 10:42:36.204 -0700
R000569,2026-07-30 23:12:41.000 -0700,A108,Avocados,Exotic Fruits & Vegetables,Ahmedabad,Chandigarh,7.96,71,0.47,66,89.7,13.002971,77.715041,2026-07-30 10:42:41.228 -0700
R000570,2026-07-30 23:12:46.000 -0700,A104,Frozen Meat,Frozen Foods,Nagpur,Raipur,-14.91,54,0.27,60,85.2,19.332342,73.223866,2026-07-30 10:42:46.247 -0700
R000571,2026-07-30 23:12:51.000 -0700,A107,Ice Cream,Frozen Foods,Pune,Nagpur,-18.79,41,0.75,90,36.3,19.608053,73.125484,2026-07-30 10:42:51.267 -0700
R000572,2026-07-30 23:12:56.000 -0700,A102,Medicines,Pharmaceuticals,Hyderabad,Bengaluru,24.47,52,0.12,56,67.2,17.575729,78.896386,2026-07-30 10:42:56.297 -0700
R000573,2026-07-30 23:13:01.000 -0700,A112,Potato,Vegetables,Ahmedabad,Delhi,4.42,92,0.45,70,39.6,22.810809,75.856549,2026-07-30 10:43:01.297 -0700
R000574,2026-07-30 23:13:06.000 -0700,A104,Frozen Fish,Frozen Foods,Pune,Hyderabad,-18.55,45,0.97,47,43.1,9.6781,76.468549,2026-07-30 10:43:06.325 -0700
R000575,2026-07-30 23:13:11.000 -0700,A105,Frozen Peas,Frozen Foods,Nagpur,Hyderabad,-18.96,59,0.11,65,58.9,30.327535,76.697747,2026-07-30 10:43:11.353 -0700
R000576,2026-07-30 23:13:16.000 -0700,A106,Cabbage,Vegetables,Nashik,Delhi,1.96,95,0.33,46,67.5,30.261428,76.345946,2026-07-30 10:43:16.370 -0700
R000577,2026-07-30 23:13:21.000 -0700,A103,Blood Plasma,Pharmaceuticals,Mumbai,Delhi,-24.88,45,0.21,84,31.9,17.855104,78.754097,2026-07-30 10:43:21.357 -0700
R000578,2026-07-30 23:13:26.000 -0700,A115,Frozen Fish,Frozen Foods,Indore,Delhi,-18.35,54,0.84,95,39.6,9.71217,76.759027,2026-07-30 10:43:26.393 -0700
R000579,2026-07-30 23:13:31.000 -0700,A102,Orange,Fruits,Bengaluru,Kochi,3.25,90,0.19,79,32.3,20.260286,79.306811,2026-07-30 10:43:31.399 -0700
R000580,2026-07-30 23:13:36.000 -0700,A103,Dragon Fruit,Exotic Fruits & Vegetables,Pune,Lucknow,7.43,90,0.64,85,40.8,17.083559,78.089054,2026-07-30 10:43:36.411 -0700
R000581,2026-07-30 23:13:41.000 -0700,A108,Medicines,Pharmaceuticals,Mumbai,Delhi,22.83,47,0.33,55,51.8,17.922672,78.173078,2026-07-30 10:43:41.453 -0700
R000582,2026-07-30 23:13:46.000 -0700,A103,Frozen Peas,Frozen Foods,Chennai,Coimbatore,-19.25,51,0.46,64,77.4,30.350648,76.304644,2026-07-30 10:43:46.470 -0700
R000583,2026-07-30 23:13:51.000 -0700,A114,Avocados,Exotic Fruits & Vegetables,Bengaluru,Kochi,6.4,73,0.45,46,52.1,13.407472,77.575027,2026-07-30 10:43:51.485 -0700
R000584,2026-07-30 23:13:56.000 -0700,A110,Orange,Fruits,Nagpur,Raipur,7.8,89,0.76,47,54.6,20.833693,78.009675,2026-07-30 10:43:56.506 -0700
R000585,2026-07-30 23:14:01.000 -0700,A106,Pineapple,Fruits,Lucknow,Patna,8.91,85,0.25,59,89.5,10.853724,77.244329,2026-07-30 10:44:01.506 -0700
R000586,2026-07-30 23:14:06.000 -0700,A112,Frozen French Fries,Frozen Foods,Pune,Hyderabad,-18.88,52,0.59,54,78.9,19.279168,72.723284,2026-07-30 10:44:06.535 -0700
R000587,2026-07-30 23:14:11.000 -0700,A113,Carrot,Vegetables,Mumbai,Goa,0.72,98,0.42,68,59.4,30.172941,76.941367,2026-07-30 10:44:11.569 -0700
R000589,2026-07-30 23:14:21.000 -0700,A111,Grapes,Fruits,Nashik,Jaipur,8.98,90,0.45,76,37.1,19.936539,73.401128,2026-07-30 10:44:21.604 -0700
R000590,2026-07-30 23:14:26.000 -0700,A108,Potato,Vegetables,Indore,Delhi,4.43,93,0.61,100,66.1,23.220274,76.375927,2026-07-30 10:44:26.618 -0700
R000591,2026-07-30 23:14:31.000 -0700,A113,Potato,Vegetables,Mumbai,Goa,4.35,95,0.49,94,85.4,22.236931,75.319419,2026-07-30 10:44:31.652 -0700
R000592,2026-07-30 23:14:36.000 -0700,A105,Blood Plasma,Pharmaceuticals,Mumbai,Delhi,-28.39,48,0.47,78,86,17.653364,78.882472,2026-07-30 10:44:36.653 -0700
R000593,2026-07-30 23:14:41.000 -0700,A102,Strawberries,Fruits,Surat,Pune,1.18,93,0.5,41,64.2,18.720475,73.610423,2026-07-30 10:44:41.689 -0700
R000594,2026-07-30 23:14:46.000 -0700,A113,Frozen Corn,Frozen Foods,Bengaluru,Kochi,-19.43,56,0.48,51,31.4,22.449202,76.188088,2026-07-30 10:44:46.720 -0700
R000595,2026-07-30 23:14:51.000 -0700,A107,Tomato,Vegetables,Pune,Lucknow,8.6,88,0.79,53,82,22.403972,75.105117,2026-07-30 10:44:51.714 -0700
R000596,2026-07-30 23:14:56.000 -0700,A113,Frozen Chicken,Frozen Foods,Lucknow,Patna,-19.57,47,0.28,99,35.8,13.464343,77.12015,2026-07-30 10:44:56.718 -0700
R000597,2026-07-30 23:15:01.000 -0700,A114,Grapes,Fruits,Pune,Nagpur,,92,0.33,74,74.2,19.515925,73.124273,2026-07-30 10:45:01.768 -0700
R000598,2026-07-30 23:15:06.000 -0700,A110,Papaya,Fruits,Nagpur,Hyderabad,11.62,89,0.56,62,49.4,17.713434,78.130337,2026-07-30 10:45:06.769 -0700
R000601,2026-07-30 23:15:21.000 -0700,A105,Broccoli,Exotic Fruits & Vegetables,Lucknow,Patna,0.5,97,0.27,44,44.2,12.818194,77.012449,2026-07-30 10:45:21.901 -0700
R000602,2026-07-30 23:15:26.000 -0700,A111,Frozen Prawns,Frozen Foods,Indore,Delhi,-14.36,41,0.24,51,82.4,10.25993,76.531295,2026-07-30 10:45:26.873 -0700
R000603,2026-07-30 23:15:31.000 -0700,A108,Frozen Peas,Frozen Foods,Hyderabad,Kolkata,-19.99,57,0.66,75,53.9,30.130535,76.661112,2026-07-30 10:45:31.937 -0700
R000604,2026-07-30 23:15:36.000 -0700,A109,Blood Plasma,Pharmaceuticals,Hyderabad,Bengaluru,-29.29,35,0.44,56,45.6,17.796975,78.781072,2026-07-30 10:45:36.931 -0700
R000605,2026-07-30 23:15:41.000 -0700,A109,Pineapple,Fruits,Pune,Hyderabad,9,87,0.58,69,77.1,10.266558,76.37513,2026-07-30 10:45:41.933 -0700
R000606,2026-07-30 23:15:46.000 -0700,A106,Cauliflower,Vegetables,Hyderabad,Bengaluru,1.78,96,0.68,85,69.5,30.125633,76.441356,2026-07-30 10:45:46.945 -0700
R000607,2026-07-30 23:15:51.000 -0700,A110,Ice Cream,Frozen Foods,Pune,Lucknow,-19.85,58,0.91,62,81.1,19.39503,72.819128,2026-07-30 10:45:51.955 -0700
R000608,2026-07-30 23:15:56.000 -0700,A103,Green Peas,Vegetables,Nagpur,Hyderabad,0.6,93,0.26,72,66.3,30.505792,76.932602,2026-07-30 10:45:56.991 -0700
R000609,2026-07-30 23:16:01.000 -0700,A113,Pineapple,Fruits,Kochi,Mumbai,7.33,85,0.7,50,52.4,10.887063,77.034684,2026-07-30 10:46:01.981 -0700
R000610,2026-07-30 23:16:06.000 -0700,A104,Grapes,Fruits,Pune,Lucknow,1.95,93,0.73,95,70.3,19.474455,74.362581,2026-07-30 10:46:07.005 -0700
R000611,2026-07-30 23:16:11.000 -0700,A113,Frozen Corn,Frozen Foods,Hyderabad,Chennai,-18.42,54,0.57,99,81.5,22.827215,75.262426,2026-07-30 10:46:12.003 -0700
R000612,2026-07-30 23:16:16.000 -0700,A102,Medicines,Pharmaceuticals,Hyderabad,Bengaluru,20.33,43,0.12,43,84.1,17.392512,78.89448,2026-07-30 10:46:17.032 -0700
R000613,2026-07-30 23:16:21.000 -0700,A110,Frozen Peas,Frozen Foods,Chennai,Coimbatore,-18.75,54,0.38,75,52.4,30.497625,76.643412,2026-07-30 10:46:22.036 -0700
R000614,2026-07-30 23:16:26.000 -0700,A108,Potato,Vegetables,Pune,Lucknow,6.66,92,0.24,46,65.2,22.431011,75.002515,2026-07-30 10:46:27.040 -0700
R000615,2026-07-30 23:16:31.000 -0700,A113,Frozen Corn,Frozen Foods,Visakhapatnam,Bhubaneswar,-10.35,45,0.14,46,55.7,23.088502,75.416554,2026-07-30 10:46:32.049 -0700
R000616,2026-07-30 23:16:36.000 -0700,A107,Tomato,Vegetables,Delhi,Amritsar,16.54,89,0.43,95,53.9,22.035765,75.741836,2026-07-30 10:46:37.077 -0700
R000617,2026-07-30 23:16:42.000 -0700,A114,Blood Plasma,Pharmaceuticals,Mumbai,Delhi,-26.87,33,0.23,53,48.4,17.672105,78.947997,2026-07-30 10:46:42.065 -0700
R000618,2026-07-30 23:16:47.000 -0700,A101,Frozen Peas,Frozen Foods,Pune,Hyderabad,-19.22,54,0.8,81,33.1,30.828723,76.882708,2026-07-30 10:46:47.102 -0700
R000619,2026-07-30 23:16:52.000 -0700,A110,Frozen Chicken,Frozen Foods,Kochi,Bengaluru,-19.8,43,0.39,55,72.2,12.724558,77.958197,2026-07-30 10:46:52.092 -0700
R000620,2026-07-30 23:16:57.000 -0700,A102,Green Peas,Vegetables,Visakhapatnam,Bhubaneswar,1.86,95,0.66,52,76.9,30.008609,76.637254,2026-07-30 10:46:57.133 -0700
R000621,2026-07-30 23:17:02.000 -0700,A103,Frozen French Fries,Frozen Foods,Kochi,Mumbai,-19.36,57,0.32,77,42.6,19.546107,72.789927,2026-07-30 10:47:02.150 -0700
R000622,2026-07-30 23:17:07.000 -0700,A105,Carrot,Vegetables,Delhi,Amritsar,9.4,100,0.76,83,68.3,30.20066,76.124884,2026-07-30 10:47:07.172 -0700
R000623,2026-07-30 23:17:12.000 -0700,A107,Frozen Corn,Frozen Foods,Kochi,Bengaluru,-19.18,44,0.18,78,45.8,22.071958,75.909871,2026-07-30 10:47:12.187 -0700
R000624,2026-07-30 23:17:17.000 -0700,A114,Pineapple,Fruits,Ahmedabad,Delhi,8.2,89,0.3,59,61.9,10.284393,77.382159,2026-07-30 10:47:17.201 -0700
R000625,2026-07-30 23:17:22.000 -0700,A102,Broccoli,Exotic Fruits & Vegetables,Surat,Pune,2.02,96,0.55,74,72.2,12.969518,77.994581,2026-07-30 10:47:22.224 -0700
R000626,2026-07-30 23:17:27.000 -0700,A106,Capsicum,Vegetables,Hyderabad,Kolkata,7.85,91,0.31,53,57.6,12.968675,77.137981,2026-07-30 10:47:27.242 -0700
R000627,2026-07-30 23:17:32.000 -0700,A109,Blood Plasma,Pharmaceuticals,Hyderabad,Bengaluru,-28.92,37,0.16,82,53.8,17.915405,78.67644,2026-07-30 10:47:32.261 -0700
R000628,2026-07-30 23:17:37.000 -0700,A105,Frozen Peas,Frozen Foods,Nashik,Delhi,-19.85,,0.76,72,44.4,30.726371,76.046896,2026-07-30 10:47:37.281 -0700
R000629,2026-07-30 23:17:42.000 -0700,A103,Cauliflower,Vegetables,Kochi,Bengaluru,1.49,99,0.14,44,69.7,30.464429,76.974356,2026-07-30 10:47:42.275 -0700
R000630,2026-07-30 23:17:47.000 -0700,A106,Frozen French Fries,Frozen Foods,Bengaluru,Chennai,-18.05,46,0.53,61,78.9,19.687312,73.022956,2026-07-30 10:47:47.310 -0700
R000631,2026-07-30 23:17:52.000 -0700,A108,Green Peas,Vegetables,Bengaluru,Chennai,1.79,90,0.28,52,43.2,30.670656,76.023752,2026-07-30 10:47:52.301 -0700
R000632,2026-07-30 23:17:57.000 -0700,A114,Asparagus,Exotic Fruits & Vegetables,Chennai,Coimbatore,3.21,96,0.55,64,51.6,13.298097,77.954137,2026-07-30 10:47:57.319 -0700
R000633,2026-07-30 23:18:02.000 -0700,A112,Vaccines,Pharmaceuticals,Hyderabad,Kolkata,5.68,42,0.36,76,45.6,17.736521,78.548848,2026-07-30 10:48:02.326 -0700
R000634,2026-07-30 23:18:07.000 -0700,A102,Asparagus,Exotic Fruits & Vegetables,Pune,Hyderabad,2.36,97,0.46,63,84.4,13.333292,77.968287,2026-07-30 10:48:07.343 -0700
R000635,2026-07-30 23:18:12.000 -0700,A110,Frozen Meat,Frozen Foods,Hyderabad,Chennai,-18.05,45,0.45,83,66.2,19.002247,73.310459,2026-07-30 10:48:12.371 -0700
R000636,2026-07-30 23:18:17.000 -0700,A107,Broccoli,Exotic Fruits & Vegetables,Mumbai,Ahmedabad,2.92,97,0.34,55,76.3,13.365101,77.379261,2026-07-30 10:48:17.372 -0700
R000637,2026-07-30 23:18:22.000 -0700,A109,Frozen Corn,Frozen Foods,Nashik,Jaipur,-18.61,48,0.85,94,85,22.793753,75.014767,2026-07-30 10:48:22.406 -0700
R000638,2026-07-30 23:18:27.000 -0700,A109,Blood Plasma,Pharmaceuticals,Mumbai,Delhi,-17.72,37,0.4,82,32.3,17.204512,78.187758,2026-07-30 10:48:27.423 -0700
R000639,2026-07-30 23:18:32.000 -0700,A115,Frozen Peas,Frozen Foods,Pune,Lucknow,-18.24,49,0.18,55,62.5,30.452463,76.536333,2026-07-30 10:48:32.413 -0700
R000640,2026-07-30 23:18:37.000 -0700,A102,Frozen Meat,Frozen Foods,Bengaluru,Kochi,-19.48,59,0.68,67,83.5,19.270235,72.594318,2026-07-30 10:48:37.442 -0700
R000641,2026-07-30 23:18:42.000 -0700,A104,Kiwi,Exotic Fruits & Vegetables,Pune,Lucknow,0.91,93,0.77,60,31,13.362603,77.186684,2026-07-30 10:48:42.475 -0700
R000642,2026-07-30 23:18:47.000 -0700,A108,Grapes,Fruits,Pune,Hyderabad,8.39,91,0.18,55,65.8,20.041447,73.168904,2026-07-30 10:48:47.492 -0700
R000643,2026-07-30 23:18:52.000 -0700,A102,Cauliflower,Vegetables,Nagpur,Raipur,0.94,100,0.4,49,77.2,30.760381,76.78607,2026-07-30 10:48:52.522 -0700
R000644,2026-07-30 23:18:57.000 -0700,A105,Frozen Fish,Frozen Foods,Hyderabad,Chennai,-18.38,42,0.96,94,58.5,10.469141,76.640185,2026-07-30 10:48:57.532 -0700
R000645,2026-07-30 23:19:02.000 -0700,A115,Frozen French Fries,Frozen Foods,Nashik,Jaipur,-18.93,56,0.96,86,82.2,19.593365,72.79681,2026-07-30 10:49:02.555 -0700
R000646,2026-07-30 23:19:07.000 -0700,A102,Frozen Peas,Frozen Foods,Mumbai,Ahmedabad,-19.62,42,0.85,53,35.2,30.900468,76.380606,2026-07-30 10:49:07.561 -0700
R000647,2026-07-30 23:19:12.000 -0700,A105,Vaccines,Pharmaceuticals,Pune,Nagpur,3.93,38,0.2,95,61.4,17.749616,78.586846,2026-07-30 10:49:12.582 -0700
R000648,2026-07-30 23:19:17.000 -0700,A107,Papaya,Fruits,Nashik,Delhi,12.23,85,0.57,60,87.2,17.294039,79.494055,2026-07-30 10:49:17.612 -0700
R000649,2026-07-30 23:19:22.000 -0700,A115,Medicines,Pharmaceuticals,Indore,Bhopal,15.51,39,0.43,69,88.7,17.330481,78.165629,2026-07-30 10:49:22.631 -0700
R000650,2026-07-30 23:19:27.000 -0700,A113,Insulin,Pharmaceuticals,Nagpur,Raipur,5.64,48,0.37,79,82.9,17.111183,78.690206,2026-07-30 10:49:27.652 -0700
R000651,2026-07-30 23:19:32.000 -0700,A112,Antibiotics,Pharmaceuticals,Nagpur,Hyderabad,7.39,48,0.41,54,47,17.453932,78.060522,2026-07-30 10:49:32.669 -0700
R000652,2026-07-30 23:19:37.000 -0700,A115,Cabbage,Vegetables,Hyderabad,Bengaluru,0.76,95,0.26,69,59.3,30.566773,76.992659,2026-07-30 10:49:38.115 -0700
R000653,2026-07-30 23:19:42.000 -0700,A114,Frozen French Fries,Frozen Foods,Pune,Nagpur,-18.32,59,0.26,83,70.7,19.988243,72.798763,2026-07-30 10:49:42.727 -0700
R000654,2026-07-30 23:19:47.000 -0700,A110,Blood Plasma,Pharmaceuticals,Pune,Nagpur,-22.04,48,0.42,64,78.8,17.117826,78.252877,2026-07-30 10:49:47.744 -0700
R000655,2026-07-30 23:19:52.000 -0700,A101,Antibiotics,Pharmaceuticals,Hyderabad,Bengaluru,7.45,31,0.12,90,84.9,17.930004,78.869865,2026-07-30 10:49:52.767 -0700
R000656,2026-07-30 23:19:57.000 -0700,A111,Avocados,Exotic Fruits & Vegetables,Nagpur,Raipur,7.7,69,0.8,84,85.7,13.443294,77.057985,2026-07-30 10:49:57.767 -0700
R000657,2026-07-30 23:20:02.000 -0700,A115,Avocados,Exotic Fruits & Vegetables,Hyderabad,Bengaluru,,75,0.71,85,55.5,12.522697,77.936895,2026-07-30 10:50:02.793 -0700
R000658,2026-07-30 23:20:07.000 -0700,A103,Green Peas,Vegetables,Bengaluru,Kochi,0.71,92,0.33,75,41.7,30.934831,76.929044,2026-07-30 10:50:07.802 -0700
R000659,2026-07-30 23:20:12.000 -0700,A102,Ice Cream,Frozen Foods,Mumbai,Ahmedabad,-18.74,55,0.77,46,85,19.330539,72.75228,2026-07-30 10:50:12.832 -0700
R000660,2026-07-30 23:20:17.000 -0700,A111,Insulin,Pharmaceuticals,Mumbai,Jaipur,2.95,30,0.33,98,35.6,17.567432,78.299252,2026-07-30 10:50:17.834 -0700
R000661,2026-07-30 23:20:22.000 -0700,A103,Apple,Fruits,Mumbai,Jaipur,0.95,91,0.4,70,64.7,34.040402,74.940707,2026-07-30 10:50:22.847 -0700
R000662,2026-07-30 23:20:27.000 -0700,A115,Frozen Chicken,Frozen Foods,Ahmedabad,Delhi,-19.35,55,0.26,94,86.8,13.121924,77.845422,2026-07-30 10:50:27.878 -0700
R000663,2026-07-30 23:20:32.000 -0700,A113,Frozen Corn,Frozen Foods,Delhi,Amritsar,-19.24,56,0.82,83,39,23.01249,75.490045,2026-07-30 10:50:32.894 -0700
R000664,2026-07-30 23:20:37.000 -0700,A107,Dragon Fruit,Exotic Fruits & Vegetables,Mumbai,Goa,5.7,90,0.3,49,46.6,17.163816,78.326996,2026-07-30 10:50:37.925 -0700
R000665,2026-07-30 23:20:42.000 -0700,A107,Onion,Vegetables,Mumbai,Ahmedabad,0.78,70,0.19,80,82.4,20.46489,74.029189,2026-07-30 10:50:42.906 -0700
R000666,2026-07-30 23:20:47.000 -0700,A107,Kiwi,Exotic Fruits & Vegetables,Hyderabad,Chennai,0.57,93,0.79,78,53.5,13.041224,77.375926,2026-07-30 10:50:47.940 -0700
R000667,2026-07-30 23:20:52.000 -0700,A110,Frozen Fish,Frozen Foods,Chennai,Coimbatore,-19.1,55,0.34,77,34.3,9.938546,76.50691,2026-07-30 10:50:52.934 -0700
R000668,2026-07-30 23:20:57.000 -0700,A113,Carrot,Vegetables,Nashik,Delhi,1.22,95,0.72,77,51.1,30.167632,76.265671,2026-07-30 10:50:57.972 -0700
R000669,2026-07-30 23:21:02.000 -0700,A103,Lettuce,Exotic Fruits & Vegetables,Pune,Hyderabad,0.93,95,0.36,60,45,13.462161,77.144056,2026-07-30 10:51:02.999 -0700
R000670,2026-07-30 23:21:07.000 -0700,A115,Frozen Peas,Frozen Foods,Delhi,Amritsar,-12.14,42,0.8,92,61.8,30.099435,76.855294,2026-07-30 10:51:08.327 -0700
R000671,2026-07-30 23:21:12.000 -0700,A104,Frozen Fish,Frozen Foods,Hyderabad,Kolkata,-19.7,56,0.54,42,62,9.74167,76.73795,2026-07-30 10:51:13.012 -0700
R000672,2026-07-30 23:21:17.000 -0700,A107,Cauliflower,Vegetables,Nagpur,Hyderabad,1.35,97,0.42,66,48,30.629854,76.616396,2026-07-30 10:51:18.045 -0700
R000673,2026-07-30 23:21:22.000 -0700,A103,Frozen Chicken,Frozen Foods,Kolkata,Guwahati,-19.07,47,0.41,50,52.9,13.057645,77.37942,2026-07-30 10:51:23.038 -0700
R000674,2026-07-30 23:21:27.000 -0700,A103,Capsicum,Vegetables,Bengaluru,Kochi,9.77,93,0.56,79,78.3,13.362943,77.991476,2026-07-30 10:51:28.086 -0700
R000675,2026-07-30 23:21:33.000 -0700,A103,Capsicum,Vegetables,Hyderabad,Bengaluru,9.3,93,0.1,92,86.2,13.125748,77.847798,2026-07-30 10:51:33.067 -0700
R000676,2026-07-30 23:21:38.000 -0700,A113,Avocados,Exotic Fruits & Vegetables,Mumbai,Jaipur,6.31,78,0.4,93,43.1,13.271711,77.570497,2026-07-30 10:51:38.118 -0700
R000678,2026-07-30 23:21:48.000 -0700,A102,Kiwi,Exotic Fruits & Vegetables,Mumbai,Goa,0.5,90,0.8,64,43.4,13.123931,77.063078,2026-07-30 10:51:48.135 -0700
R000679,2026-07-30 23:21:53.000 -0700,A104,Cauliflower,Vegetables,Mumbai,Delhi,0.21,96,0.74,42,83.1,30.305439,76.420888,2026-07-30 10:51:53.177 -0700
R000680,2026-07-30 23:21:58.000 -0700,A103,Frozen French Fries,Frozen Foods,Hyderabad,Bengaluru,-19.74,56,0.46,54,44.6,19.480015,72.694342,2026-07-30 10:51:58.190 -0700
R000681,2026-07-30 23:22:03.000 -0700,A112,Insulin,Pharmaceuticals,Delhi,Amritsar,6.36,44,0.24,44,39.9,17.121176,78.632878,2026-07-30 10:52:03.216 -0700
R000682,2026-07-30 23:22:08.000 -0700,A115,Biologics,Pharmaceuticals,Pune,Nagpur,7.55,37,0.38,80,88.3,17.339093,78.035575,2026-07-30 10:52:08.211 -0700
R000683,2026-07-30 23:22:13.000 -0700,A106,Medicines,Pharmaceuticals,Mumbai,Jaipur,,60,0.2,87,39.5,17.450251,78.65202,2026-07-30 10:52:13.224 -0700
R000684,2026-07-30 23:22:18.000 -0700,A102,Cauliflower,Vegetables,Bengaluru,Kochi,0.03,98,0.76,88,49.7,30.337541,76.698304,2026-07-30 10:52:18.229 -0700
R000685,2026-07-30 23:22:23.000 -0700,A115,Frozen Corn,Frozen Foods,Mumbai,Ahmedabad,-19.71,50,0.11,48,55.5,22.098045,76.453818,2026-07-30 10:52:23.264 -0700
R000686,2026-07-30 23:22:28.000 -0700,A112,Asparagus,Exotic Fruits & Vegetables,Kochi,Mumbai,,96,0.26,90,78.4,13.042511,77.264416,2026-07-30 10:52:28.264 -0700
R000687,2026-07-30 23:22:33.000 -0700,A112,Capsicum,Vegetables,Lucknow,Patna,7.91,91,0.66,69,60.2,12.55514,77.35314,2026-07-30 10:52:33.270 -0700
R000688,2026-07-30 23:22:38.000 -0700,A106,Antibiotics,Pharmaceuticals,Ahmedabad,Delhi,5.42,40,0.33,63,58.4,17.576238,78.906061,2026-07-30 10:52:38.317 -0700
